ID,Date Customer,Birth Year,Generation,Age,Education,Marital Status,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat Products,Fish Products,Sweet Products,Gold Products,Total Spending,Web Visits,Web Purchases,Catalog Purchases,Store Purchases,Deals Purchases,Campaign 1,Campaign 2,Campaign 3,Campaign 4,Campaign 5,Complain,Response
9500,2013-01-25,1959,Baby Boomer,54,Bachelor,Married,58113.0,0,1,66,221,104,169,102,78,84,758,7,9,2,8,3,0,0,0,0,0,1,0
3602,2013-12-31,1958,Baby Boomer,55,Master,Married,51412.0,0,1,42,140,3,29,4,5,14,195,4,3,2,4,2,0,0,0,0,0,0,0
2995,2013-08-17,1957,Baby Boomer,56,Master,Together,66636.0,0,0,64,291,10,689,84,10,0,1084,1,3,4,9,1,0,0,0,0,0,0,0
1118,2013-02-20,1956,Baby Boomer,57,Master,Married,50965.0,0,1,87,544,13,85,8,6,29,685,8,10,4,5,3,0,0,1,0,0,0,0
3068,2013-10-29,1990,Millenials,23,Bachelor,Married,18351.0,0,0,1,1,12,9,0,14,7,43,7,2,0,3,1,0,0,0,0,0,0,0
8955,2014-02-16,1957,Baby Boomer,57,PhD,Together,40451.0,0,2,54,35,0,4,0,0,10,49,5,1,1,2,1,0,0,1,0,0,0,0
945,2013-05-22,1965,Gen X,48,Bachelor,Together,36317.0,0,1,53,87,3,25,3,2,13,133,7,3,0,4,2,0,0,0,0,0,0,0
5644,2013-10-12,1957,Baby Boomer,56,Bachelor,Together,42213.0,0,1,96,309,3,24,4,3,20,363,7,5,1,7,2,0,0,0,1,0,0,0
7192,2013-04-15,1955,Baby Boomer,58,Bachelor,Together,65748.0,0,1,58,172,73,93,95,78,34,545,1,2,4,10,2,0,0,0,0,0,1,0
2324,2013-10-27,1972,Gen X,41,Bachelor,Together,77044.0,0,1,12,625,38,242,50,34,76,1065,4,7,11,11,2,0,0,1,0,0,0,0
697,2013-03-12,1969,Gen X,44,Bachelor,Together,74918.0,0,0,78,972,59,913,25,19,59,2047,3,5,9,6,1,0,0,0,0,1,0,0
3439,2012-10-31,1972,Gen X,40,Bachelor,Married,56721.0,1,1,64,157,6,39,6,13,75,296,6,4,1,5,5,0,0,0,0,0,0,0
1506,2013-06-28,1975,Gen X,38,Bachelor,Single,42160.0,1,1,26,48,9,45,3,15,20,140,6,2,1,4,4,0,0,0,0,0,0,1
232,2013-07-17,1965,Gen X,48,Bachelor,Single,61559.0,0,1,8,279,83,88,32,14,34,530,3,4,2,10,1,0,0,0,0,0,0,0
8876,2012-08-08,1963,Baby Boomer,49,PhD,Together,33629.0,1,1,49,132,0,16,0,0,4,152,9,3,1,4,5,0,0,0,0,0,0,0
9739,2013-01-19,1963,Baby Boomer,50,Bachelor,Single,34377.0,0,1,55,62,0,22,3,1,26,114,7,2,2,2,2,0,0,0,0,0,0,0
10395,2012-08-22,1986,Millenials,26,Basic,Single,8940.0,1,0,25,1,45,3,4,6,42,101,8,3,1,3,3,0,0,0,0,0,0,0
1176,2013-09-22,1973,Gen X,40,Bachelor,Married,26228.0,1,0,50,2,6,4,3,1,9,25,8,1,0,2,1,0,0,0,0,0,0,0
1627,2013-01-26,1957,Baby Boomer,56,Master,Divorced,77297.0,0,0,84,408,61,109,48,122,41,789,4,5,7,9,1,1,0,0,0,0,0,0
938,2013-07-30,1981,Millenials,32,Bachelor,Married,40211.0,1,1,30,51,1,7,2,1,25,87,8,2,1,2,2,0,0,1,0,0,0,0
2740,2013-09-22,1958,Baby Boomer,55,PhD,Widow,33438.0,1,1,81,62,1,16,3,2,6,90,5,2,1,4,4,0,0,0,0,0,0,0
257,2013-04-28,1959,Baby Boomer,54,PhD,Married,75032.0,0,1,74,952,12,180,47,12,12,1215,3,5,4,9,2,0,0,0,0,0,0,0
4058,2013-10-12,1955,Baby Boomer,58,PhD,Single,61284.0,0,0,76,618,15,106,20,7,45,811,6,11,2,8,1,0,0,0,1,0,0,0
7736,2012-10-22,1986,Millenials,26,Bachelor,Married,22518.0,1,0,36,11,7,12,2,2,27,61,5,2,1,2,2,0,0,1,0,0,0,1
8210,2013-08-15,1975,Gen X,38,Master,Married,54730.0,0,1,64,318,3,17,4,7,56,405,4,4,1,8,5,0,0,0,0,0,0,0
833,2014-03-30,1955,Baby Boomer,59,Master,Married,38452.0,1,1,62,56,0,14,0,0,2,72,7,3,0,3,3,0,0,0,0,0,0,0
6230,2013-02-15,1971,Gen X,42,Bachelor,Divorced,44421.0,1,1,53,110,5,59,7,1,7,189,8,5,0,4,5,0,0,0,0,0,0,0
7325,2013-06-29,1986,Millenials,27,PhD,Together,38197.0,1,0,86,23,0,11,2,1,3,40,5,1,0,3,1,0,0,0,0,0,0,0
1307,2014-02-09,1978,Gen X,36,Bachelor,Divorced,41986.0,0,1,15,27,5,8,8,3,12,63,4,3,0,4,3,0,0,0,0,0,0,0
1502,2013-03-21,1983,Millenials,30,Bachelor,Together,28427.0,1,0,67,18,3,19,3,3,6,52,8,2,0,3,2,0,0,0,0,0,0,0
6211,2014-05-02,1976,Gen X,38,PhD,Together,37395.0,1,0,47,18,0,9,0,1,11,39,6,1,0,3,1,0,0,0,0,0,0,0
843,2014-05-26,1971,Gen X,43,Bachelor,Married,64722.0,1,0,47,303,0,280,60,147,15,805,6,8,2,11,4,0,0,0,0,0,0,0
4174,2014-04-17,1956,Baby Boomer,58,Master,Together,55249.0,0,1,81,97,1,19,2,0,11,130,3,2,1,4,1,0,0,0,0,0,0,0
9757,2013-10-04,1972,Gen X,41,Bachelor,Together,84906.0,0,0,98,997,15,414,99,30,76,1631,2,5,6,12,1,0,1,0,1,1,0,0
286,2013-11-29,1952,Baby Boomer,61,Bachelor,Single,44213.0,1,1,48,95,11,35,0,4,7,152,6,2,1,5,4,0,0,0,0,0,0,0
11086,2014-01-18,1984,Millenials,30,Basic,Single,25707.0,1,0,18,1,6,2,3,6,3,21,7,1,0,3,1,0,0,0,0,0,0,0
1921,2013-10-03,1967,Gen X,46,PhD,Married,59062.0,2,1,74,46,1,12,3,0,9,71,4,2,0,3,2,0,0,0,0,0,0,0
4138,2014-05-24,1962,Baby Boomer,52,Bachelor,Single,76624.0,0,1,68,411,106,147,54,115,66,899,1,5,10,7,1,0,0,1,0,0,0,0
7718,2014-04-20,1947,Baby Boomer,67,Master,Together,66000.0,0,0,36,244,51,270,101,0,45,711,1,1,3,5,1,0,0,0,0,0,0,0
1291,2012-08-04,1978,Gen X,34,PhD,Together,27683.0,1,0,90,152,9,121,12,12,45,351,8,6,2,4,4,0,0,0,0,0,0,0
6862,2014-05-18,1971,Gen X,43,Bachelor,Divorced,1730.0,0,0,65,1,1,3,1,1,1,8,20,0,0,0,15,0,0,0,0,0,0,0
4136,2012-12-03,1992,Millenials,20,Basic,Single,7500.0,1,0,63,10,17,18,8,26,40,119,9,3,2,2,4,0,0,0,0,0,0,0
803,2013-04-05,1968,Gen X,45,Bachelor,Together,40521.0,1,1,82,12,0,5,0,0,4,21,5,0,1,2,1,0,0,0,0,0,0,0
4298,2014-03-24,1973,Gen X,41,PhD,Together,20427.0,1,0,63,5,0,4,0,0,1,10,8,1,0,2,1,0,0,0,0,0,0,0
10833,2014-05-24,1975,Gen X,39,Bachelor,Married,65106.0,0,1,55,790,19,133,12,0,19,973,6,8,3,13,3,0,0,0,1,0,0,0
9606,2013-08-27,1965,Gen X,48,PhD,Married,69969.0,0,0,64,882,29,514,38,29,44,1536,3,4,2,6,1,1,0,0,0,1,0,1
8534,2013-07-16,1952,Baby Boomer,61,Bachelor,Married,67433.0,0,2,51,615,28,259,12,48,30,992,4,6,5,13,4,0,0,0,1,0,0,0
5153,2013-02-22,1967,Gen X,46,PhD,Married,77766.0,0,1,97,1004,59,265,115,59,27,1529,6,11,10,11,2,0,0,1,0,0,0,1
961,2013-09-12,1972,Gen X,41,Bachelor,Married,74716.0,0,1,92,133,27,421,13,195,71,860,4,7,3,5,2,0,0,0,0,0,0,0
6653,2012-07-30,1970,Gen X,42,PhD,Married,55158.0,1,1,72,293,0,87,4,11,23,418,7,7,2,5,4,0,0,0,0,0,0,1
9094,2012-08-03,1955,Baby Boomer,57,Master,Married,62972.0,0,1,39,313,15,47,20,0,192,587,6,7,4,3,2,0,0,0,0,0,0,1
810,2014-05-12,1975,Gen X,39,Bachelor,Married,74190.0,0,1,49,151,81,86,168,91,64,641,2,4,2,11,2,0,0,0,0,0,0,0
5493,2014-03-19,1976,Gen X,38,Bachelor,Married,39356.0,1,1,21,15,0,2,0,0,6,23,6,1,0,2,1,0,0,1,0,0,0,0
2147,2013-08-16,1969,Gen X,44,Bachelor,Together,76653.0,0,0,91,736,63,946,219,189,126,2279,2,4,7,11,1,1,0,0,0,1,0,0
3979,2013-05-22,1983,Millenials,30,PhD,Divorced,90687.0,0,0,98,982,17,672,23,34,51,1779,2,6,2,8,1,0,0,0,0,1,0,1
6049,2013-12-05,1982,Millenials,31,Master,Together,73450.0,0,0,85,1142,51,415,90,69,37,1804,3,7,8,11,1,1,0,1,0,0,0,0
8147,2013-07-06,1960,Baby Boomer,53,Bachelor,Married,31454.0,1,1,40,28,0,11,0,0,9,48,8,2,0,3,3,0,0,0,0,0,0,0
1857,2014-03-06,1952,Baby Boomer,62,Bachelor,Single,47139.0,1,1,2,46,0,12,0,2,23,83,7,2,1,2,2,0,0,0,0,0,0,1
5207,2012-09-24,1963,Baby Boomer,49,PhD,Married,53378.0,1,1,41,489,6,152,8,6,132,793,8,9,4,6,10,0,0,0,0,0,0,1
11114,2013-02-08,1970,Gen X,43,Bachelor,Together,19656.0,1,0,94,25,4,9,6,8,32,84,7,2,1,3,3,0,0,0,0,0,0,0
5429,2013-08-20,1948,Baby Boomer,65,PhD,Married,45579.0,0,1,10,145,1,33,2,1,1,183,6,4,1,4,1,0,0,0,0,0,0,0
9400,2014-06-21,1958,Baby Boomer,56,Master,Single,85485.0,0,0,73,630,26,611,44,18,54,1383,2,6,6,6,1,0,0,0,0,0,0,0
1740,2014-04-07,1944,Silent Gen,70,Bachelor,Married,55956.0,0,0,22,760,38,104,50,9,38,999,4,7,3,4,2,0,0,0,1,0,0,0
7488,2013-01-22,1963,Baby Boomer,50,Master,Single,64191.0,0,1,30,420,15,186,151,38,15,825,3,5,3,13,3,0,0,0,0,0,0,0
195,2012-08-26,1972,Gen X,40,Bachelor,Single,38808.0,1,0,21,125,17,52,3,19,30,246,8,5,1,4,4,0,0,1,0,0,0,1
635,2013-03-19,1966,Gen X,47,Master,Married,57183.0,1,1,51,464,5,64,7,0,70,610,8,9,1,7,8,0,0,0,0,0,0,0
7527,2012-11-21,1968,Gen X,44,Master,Divorced,23748.0,1,0,97,6,6,29,12,15,8,76,8,2,1,3,3,0,0,0,0,0,0,0
10319,2013-02-26,1971,Gen X,42,Bachelor,Married,66303.0,0,1,56,1090,12,96,16,12,60,1286,8,3,4,11,4,0,0,0,1,0,0,0
2296,2013-12-16,1975,Gen X,38,Master,Married,37368.0,1,0,4,3,2,11,2,2,10,30,6,1,0,2,1,0,0,1,0,0,0,0
10637,2013-01-01,1964,Baby Boomer,49,Bachelor,Married,40800.0,1,2,77,24,0,27,8,30,10,99,7,3,0,3,2,0,0,0,0,0,1,0
2931,2012-09-21,1978,Gen X,34,Bachelor,Divorced,71847.0,0,0,95,737,21,106,55,63,210,1192,3,6,7,9,0,1,0,0,0,0,0,0
907,2013-11-29,1975,Gen X,38,Bachelor,Married,46149.0,0,1,36,254,6,71,4,0,27,362,5,5,1,7,5,0,0,0,0,0,0,0
3698,2012-08-09,1983,Millenials,29,Bachelor,Together,78687.0,0,0,13,817,185,687,145,55,241,2130,2,4,6,8,1,0,0,0,0,1,0,1
9516,2012-08-18,1971,Gen X,41,Master,Divorced,49118.0,0,0,90,620,54,239,99,98,119,1229,7,9,7,10,2,0,1,0,1,0,0,1
679,2012-09-20,1957,Baby Boomer,55,PhD,Married,37633.0,1,1,49,13,4,20,0,0,1,38,9,1,0,3,2,0,0,0,0,0,0,0
7384,2013-07-21,1951,Baby Boomer,62,Master,Together,39767.0,0,0,18,113,61,204,34,26,47,485,8,7,1,7,2,0,0,0,0,0,0,0
5043,2012-11-05,1951,Baby Boomer,61,Basic,Married,26997.0,0,0,89,7,23,78,133,49,144,434,7,4,2,5,2,0,0,0,0,0,0,0
5267,2013-03-14,1970,Gen X,43,Bachelor,Divorced,33986.0,1,0,43,16,2,18,2,1,5,44,7,1,0,3,1,0,0,0,0,0,0,0
339,2012-11-23,1972,Gen X,40,PhD,Married,57091.0,0,1,82,462,0,24,6,0,4,496,7,9,2,5,2,0,0,0,1,0,0,1
2516,2013-06-08,1969,Gen X,44,Master,Married,46831.0,1,1,84,22,2,10,6,4,34,78,4,1,2,2,2,0,0,0,0,0,0,0
9010,2013-02-10,1972,Gen X,41,Master,Married,83151.0,0,0,80,968,147,842,137,42,210,2346,2,5,7,10,1,1,0,1,0,1,0,1
378,2012-12-30,1971,Gen X,41,Bachelor,Married,52531.0,0,0,68,283,112,151,51,72,125,794,6,7,2,10,2,0,0,0,0,0,0,0
4808,2013-09-05,1956,Baby Boomer,57,Bachelor,Married,15759.0,0,0,12,1,2,5,6,0,3,17,7,1,0,2,1,0,0,0,0,0,0,0
7628,2014-03-18,1973,Gen X,41,Master,Married,43050.0,1,0,10,30,5,24,6,3,8,76,5,2,0,4,2,0,0,0,0,0,0,0
7128,2013-12-07,1977,Gen X,36,PhD,Single,42997.0,1,1,91,4,0,5,0,1,5,15,7,1,0,2,1,0,0,0,0,0,0,0
2811,2014-04-12,1963,Baby Boomer,51,PhD,Single,48918.0,1,1,21,52,0,9,0,0,1,62,4,1,0,4,2,0,0,0,0,0,0,0
3551,2014-03-29,1954,Baby Boomer,60,Master,Together,60033.0,0,1,28,62,1,57,19,11,48,198,2,2,1,5,2,0,0,0,0,0,0,0
1663,2013-10-25,1978,Gen X,35,PhD,Together,34043.0,1,0,97,20,2,14,3,0,10,49,9,2,0,2,1,0,0,0,0,0,0,0
5543,2013-06-24,1966,Gen X,47,Bachelor,Together,57811.0,0,1,49,545,7,114,37,21,78,802,5,7,2,11,5,0,0,0,1,0,0,0
1577,2014-02-19,1946,Baby Boomer,68,Bachelor,Married,78569.0,0,0,14,558,79,622,207,175,95,1736,1,4,6,4,1,0,0,0,0,1,0,1
10641,2012-12-27,1978,Gen X,34,Bachelor,Single,7500.0,1,1,5,6,5,4,13,4,25,57,6,2,1,3,4,0,0,0,0,0,0,0
1878,2014-02-18,1985,Millenials,29,Master,Married,23148.0,0,0,83,4,6,8,6,3,10,37,7,2,0,3,1,0,0,0,0,0,0,0
3099,2013-02-25,1970,Gen X,43,Bachelor,Divorced,44267.0,1,1,48,183,5,65,3,5,49,310,9,5,2,4,5,0,0,0,0,0,0,0
6055,2012-11-01,1979,Gen X,33,Bachelor,Married,71626.0,0,0,94,546,72,376,94,145,72,1305,3,5,5,8,1,0,0,0,1,0,0,0
5841,2013-06-28,1966,Gen X,47,Bachelor,Together,60894.0,0,1,61,606,7,155,10,0,54,832,7,10,3,8,5,0,0,0,0,0,0,0
3972,2013-04-03,1976,Gen X,37,Bachelor,Together,50200.0,1,1,70,266,6,51,8,6,64,401,8,7,1,5,6,0,0,0,0,0,0,0
4394,2014-05-23,1965,Gen X,49,PhD,Married,81051.0,0,0,43,1142,29,249,38,29,14,1501,2,5,5,12,1,0,0,0,1,1,0,0
5758,2014-01-14,1982,Millenials,32,Bachelor,Married,65169.0,0,0,23,1074,0,69,0,0,46,1189,6,10,4,13,1,1,1,1,0,1,0,1
6658,2013-07-22,1972,Gen X,41,Bachelor,Together,59868.0,0,1,37,771,51,154,54,10,154,1194,6,11,2,12,7,0,0,0,0,0,0,0
4603,2014-01-31,1960,Baby Boomer,54,PhD,Married,65695.0,0,1,50,371,32,189,0,58,6,656,4,5,4,10,2,0,0,0,0,0,0,0
8427,2012-11-23,1956,Baby Boomer,56,Master,Single,64857.0,0,0,78,556,14,717,210,0,43,1540,4,7,5,10,1,0,0,0,0,0,0,0
10260,2013-08-26,1965,Gen X,48,Master,Together,45143.0,0,1,74,202,5,74,11,5,14,311,7,6,1,5,3,0,0,0,0,0,0,0
7143,2013-11-06,1955,Baby Boomer,58,Master,Together,74805.0,0,1,14,209,162,209,41,162,37,820,2,4,7,10,5,0,0,0,0,0,0,0
8789,2014-01-11,1989,Millenials,25,Master,Married,59060.0,1,0,77,35,40,111,36,40,12,274,4,3,1,7,3,0,0,0,0,0,0,0
6197,2013-04-20,1962,Baby Boomer,51,PhD,Single,27238.0,1,1,39,37,0,17,0,0,3,57,9,3,0,3,3,0,0,0,0,0,0,0
4554,2013-10-01,1965,Gen X,48,Bachelor,Together,47009.0,0,1,89,171,45,73,59,10,90,448,4,3,2,8,4,0,0,0,0,0,0,0
4937,2014-06-10,1973,Gen X,41,Master,Married,46094.0,1,1,62,12,2,20,3,2,5,44,7,1,0,3,1,0,0,0,0,0,0,0
8749,2014-02-01,1984,Millenials,30,Bachelor,Together,37235.0,1,0,68,20,2,9,4,6,20,61,4,1,1,2,1,0,0,0,0,0,0,0
1650,2013-04-22,1960,Baby Boomer,53,Master,Married,81843.0,0,0,13,779,86,537,34,69,138,1643,3,5,9,12,1,0,0,0,0,0,0,0
10377,2013-06-06,1958,Baby Boomer,55,Master,Together,46692.0,0,1,37,170,6,97,24,12,88,397,6,6,1,5,3,0,0,0,0,0,0,0
9206,2014-01-07,1968,Gen X,46,Bachelor,Together,77382.0,0,1,36,491,48,231,112,105,134,1121,1,5,7,12,2,0,0,0,0,1,0,0
10971,2012-09-03,1977,Gen X,35,Bachelor,Single,37774.0,2,0,28,173,8,107,7,2,176,473,9,7,2,3,4,0,0,1,0,0,1,1
6398,2014-03-29,1974,Gen X,40,Basic,Married,18393.0,1,0,2,7,10,13,16,0,4,50,8,3,0,3,2,0,0,0,0,0,0,0
9212,2013-02-14,1962,Baby Boomer,51,Master,Married,72828.0,0,1,17,1205,0,235,19,14,205,1678,7,6,3,13,6,0,0,0,0,0,0,0
7937,2014-04-18,1982,Millenials,32,Bachelor,Married,24711.0,0,0,86,10,7,25,6,3,7,58,7,3,0,3,1,0,0,0,0,0,0,0
839,2013-09-25,1975,Gen X,38,PhD,Married,45503.0,1,0,54,97,4,44,6,1,18,170,5,3,1,4,1,0,0,0,0,0,0,0
4246,2013-12-12,1982,Millenials,31,Master,Single,6560.0,0,0,2,67,11,26,4,3,262,373,17,1,0,1,0,0,0,0,0,0,0,0
158,2013-11-17,1945,Silent Gen,68,PhD,Together,71604.0,0,0,3,345,53,528,98,75,97,1196,4,8,3,5,1,0,0,1,0,0,0,1
4832,2014-03-07,1979,Gen X,35,Bachelor,Married,27244.0,1,0,84,6,5,17,3,24,46,101,7,2,2,2,2,0,0,0,0,0,0,0
5621,2012-12-12,1969,Gen X,43,Bachelor,Married,48752.0,1,1,8,73,57,100,71,15,0,316,9,6,1,5,5,0,0,0,0,0,0,1
1945,2013-09-18,1962,Baby Boomer,51,Bachelor,Married,71434.0,0,1,4,711,36,217,172,96,168,1400,4,7,4,7,3,1,0,0,1,0,0,0
5147,2013-07-29,1948,Baby Boomer,65,Bachelor,Single,90842.0,0,0,57,774,70,118,182,187,93,1424,1,4,9,13,1,0,0,0,0,0,0,0
2535,2012-08-18,1978,Gen X,34,Master,Married,88097.0,1,0,24,163,0,480,0,126,75,844,9,6,5,8,1,1,0,0,1,1,0,1
11039,2013-09-17,1975,Gen X,38,Bachelor,Married,51948.0,0,1,51,82,33,54,71,30,41,311,5,5,2,4,2,0,0,0,0,0,0,0
9495,2013-05-08,1982,Millenials,31,Bachelor,Together,71853.0,0,0,29,358,108,413,141,97,32,1149,1,2,8,6,1,0,0,0,0,0,0,0
9635,2014-04-20,1983,Millenials,31,Master,Married,35876.0,0,0,13,66,2,40,4,3,14,129,6,3,1,3,1,0,0,0,0,0,0,0
2173,2013-10-16,1952,Baby Boomer,61,Bachelor,Widow,40049.0,0,1,23,13,6,7,0,3,3,32,6,1,0,3,1,0,0,0,0,0,0,0
942,2012-08-08,1982,Millenials,30,Bachelor,Single,39660.0,1,0,36,139,13,78,20,13,36,299,9,7,1,3,3,0,0,0,0,0,0,1
9386,2014-05-29,1962,Baby Boomer,52,Bachelor,Together,50127.0,0,1,88,274,0,21,4,6,15,320,6,5,1,6,1,0,0,0,1,0,0,0
5510,2012-11-21,1977,Gen X,35,Master,Married,43263.0,0,1,2,262,6,61,0,10,102,441,5,5,2,6,3,0,0,0,0,0,0,0
873,2012-10-01,1949,Baby Boomer,63,Master,Married,62845.0,1,1,3,1099,0,45,0,0,34,1178,8,3,4,10,11,0,0,0,1,0,0,1
2253,2013-02-16,1990,Millenials,23,Bachelor,Married,18929.0,0,0,15,32,0,8,23,4,18,85,6,1,0,4,1,0,0,0,0,0,0,0
5181,2013-03-20,1982,Millenials,31,Basic,Single,24367.0,1,0,58,2,4,2,0,11,5,24,9,1,0,2,1,0,0,0,0,0,0,0
10390,2013-02-10,1959,Baby Boomer,54,Master,Married,26887.0,0,1,27,6,7,4,3,4,6,30,6,1,0,3,1,0,0,0,0,0,0,0
7793,2013-08-31,1976,Gen X,37,Bachelor,Together,62061.0,0,1,12,641,7,84,0,30,38,800,6,10,4,7,3,0,0,0,1,0,0,0
10590,2013-03-30,1956,Baby Boomer,57,PhD,Together,76542.0,0,0,91,794,73,573,0,29,14,1483,2,4,8,10,1,0,0,0,0,0,0,0
5080,2013-10-21,1993,Millenials,20,Bachelor,Single,70515.0,0,0,12,420,0,452,182,64,140,1258,2,6,6,4,1,0,0,0,0,0,0,1
8369,2012-11-08,1987,Millenials,25,Bachelor,Together,18227.0,1,0,21,1,2,7,4,3,11,28,8,0,1,2,1,0,0,0,0,0,0,0
5232,2014-01-27,1965,Gen X,49,Bachelor,Married,69139.0,0,1,23,86,12,75,33,15,6,227,4,4,1,5,1,0,0,0,0,0,0,0
2407,2012-11-09,1982,Millenials,30,Bachelor,Married,69109.0,0,0,10,823,25,459,124,29,95,1555,4,6,6,7,1,0,0,0,0,1,0,1
3834,2013-03-17,1962,Baby Boomer,51,Bachelor,Single,69627.0,0,1,35,231,161,215,171,30,53,861,5,8,2,11,2,0,0,0,0,0,0,0
7912,2013-04-22,1978,Gen X,35,Bachelor,Married,38136.0,1,0,69,8,15,27,0,20,33,103,8,3,1,2,2,0,0,1,0,0,0,0
7712,2014-04-28,1946,Baby Boomer,68,PhD,Single,62159.0,0,0,68,182,17,259,77,70,29,634,4,6,2,10,1,0,0,0,0,0,0,0
1065,2013-12-29,1963,Baby Boomer,50,Bachelor,Single,80695.0,0,0,85,557,129,984,193,37,18,1918,2,5,8,5,1,0,0,0,0,0,0,0
7275,2013-10-04,1971,Gen X,42,Master,Single,33316.0,1,1,34,79,1,31,4,4,12,131,6,2,1,4,3,0,0,0,0,0,0,0
1343,2012-09-26,1968,Gen X,44,Bachelor,Together,58554.0,1,1,55,368,24,68,38,0,88,586,7,8,2,6,6,0,0,0,0,0,0,0
1384,2013-11-23,1992,Millenials,21,Basic,Married,17256.0,1,0,10,6,4,14,8,8,22,62,8,2,1,2,2,0,0,1,0,0,0,0
9967,2013-05-30,1974,Gen X,39,Bachelor,Divorced,53034.0,1,1,30,160,15,196,15,11,50,447,8,6,1,7,8,0,0,0,0,0,0,0
6181,2012-07-31,1950,Baby Boomer,62,Master,Together,52203.0,0,0,36,488,21,238,56,108,28,939,6,8,7,11,1,0,0,0,0,0,0,0
10507,2013-07-25,1977,Gen X,36,Master,Divorced,59601.0,0,1,14,691,7,69,0,7,23,797,8,2,2,7,4,0,0,0,1,0,0,0
2674,2012-09-04,1958,Baby Boomer,54,Master,Single,75154.0,0,1,79,543,10,205,160,143,82,1143,3,6,3,6,1,0,0,0,0,0,0,1
2698,2013-11-07,1976,Gen X,37,Bachelor,Single,47025.0,0,1,52,254,7,108,20,0,26,415,6,6,3,5,3,0,0,0,0,0,0,0
3231,2013-11-25,1973,Gen X,40,Bachelor,Married,37971.0,1,0,97,5,4,10,2,2,7,30,8,1,0,3,1,0,0,0,0,0,0,0
10476,2014-05-13,1958,Baby Boomer,56,Bachelor,Married,67267.0,0,1,0,134,11,59,15,2,30,251,2,3,2,5,1,0,0,0,0,0,0,0
5948,2014-04-29,1975,Gen X,39,Bachelor,Single,57338.0,0,1,96,143,6,52,11,8,17,237,5,4,1,5,2,0,0,0,0,0,0,0
9140,2013-12-25,1960,Baby Boomer,53,Master,Together,50523.0,1,1,89,51,4,24,4,7,1,91,6,2,0,4,2,0,0,0,0,0,0,0
5675,2012-10-04,1960,Baby Boomer,52,PhD,Divorced,50611.0,0,1,98,459,0,24,6,0,4,493,6,4,5,7,6,0,0,0,1,0,0,0
4743,2013-03-03,1969,Gen X,44,PhD,Married,56242.0,0,1,72,689,8,167,11,8,88,971,6,8,4,11,5,0,0,0,0,0,0,0
8805,2012-12-02,1960,Baby Boomer,52,Bachelor,Single,48904.0,0,1,1,283,10,38,0,13,27,371,8,7,2,4,4,0,0,0,0,0,0,0
1542,2013-12-30,1975,Gen X,38,Bachelor,Single,56243.0,1,2,26,347,0,35,4,3,7,396,5,4,2,8,6,0,0,0,0,0,0,0
6770,2013-08-20,1985,Millenials,28,Bachelor,Married,21355.0,1,0,5,5,13,14,0,5,31,68,6,2,1,2,2,0,0,1,0,0,0,1
8773,2013-06-25,1971,Gen X,42,Master,Together,57420.0,0,1,22,280,0,18,0,0,24,322,7,5,1,6,3,0,0,0,1,0,0,0
10420,2014-05-05,1955,Baby Boomer,59,Master,Divorced,46390.0,0,1,56,95,14,64,2,9,38,222,7,4,2,3,1,0,0,0,0,0,0,0
7514,2013-07-03,1956,Baby Boomer,57,Master,Together,54342.0,1,1,74,84,10,34,11,10,28,177,6,3,1,4,4,0,0,0,0,0,0,0
793,2012-10-06,1973,Gen X,39,Bachelor,Married,20895.0,1,0,24,18,3,17,3,0,4,45,9,2,0,3,1,0,0,0,0,0,0,0
10909,2014-01-15,1948,Baby Boomer,66,Bachelor,Married,92344.0,0,0,9,992,24,694,51,19,119,1899,1,5,10,5,0,0,0,1,0,1,0,0
4791,2012-12-16,1980,Gen X,32,Bachelor,Together,44964.0,1,1,35,19,1,17,2,0,2,41,8,1,0,3,1,0,0,0,0,0,0,0
8216,2013-10-11,1972,Gen X,41,Master,Married,53761.0,1,1,7,158,0,76,13,7,71,325,5,4,4,3,6,0,0,0,0,0,0,0
8140,2013-10-03,1973,Gen X,40,Bachelor,Together,22682.0,1,0,51,10,14,29,4,2,36,95,4,2,1,4,3,0,0,0,0,0,0,0
10146,2014-03-02,1972,Gen X,42,PhD,Together,38887.0,1,0,17,25,1,13,0,0,3,42,7,1,0,3,1,0,0,0,0,0,0,0
5289,2012-11-09,1975,Gen X,37,Master,Single,41658.0,1,1,30,8,4,12,15,4,29,72,4,1,1,2,2,0,0,0,0,0,0,0
2587,2014-05-15,1972,Gen X,42,PhD,Married,29791.0,1,0,21,14,0,6,0,0,0,20,5,2,0,3,2,0,0,0,0,0,0,0
4405,2013-07-30,1956,Baby Boomer,57,Master,Married,63915.0,0,2,2,622,7,115,30,0,15,789,5,6,3,12,2,0,0,0,0,0,0,0
8663,2014-05-22,1974,Gen X,40,Bachelor,Divorced,39996.0,1,1,85,11,0,3,0,0,1,15,6,1,0,2,1,0,0,0,0,0,0,0
2589,2014-02-07,1972,Gen X,42,Bachelor,Divorced,26759.0,1,0,65,25,3,16,8,5,2,59,6,2,1,3,2,0,0,0,0,0,0,0
10490,2012-12-10,1969,Gen X,43,PhD,Married,51039.0,1,1,11,100,64,79,65,0,109,417,7,6,2,4,2,0,0,0,0,0,0,0
4094,2012-08-25,1961,Baby Boomer,51,Bachelor,Married,60544.0,1,1,92,201,2,43,3,5,35,289,6,5,1,5,4,0,0,0,0,0,0,0
